Région,AE,CAP,Cercle,Commune,NOM_ETABLISSEMENT,Localites,X,Y,CODE_ETABLISSEMENT,Localisation,CYCLE,STATUT,PRESENCE_RESTAURANT,PRESENCE_LATRINES,LATRINES_FILLES_SEPAREES,NOMBRE_LATRINES,EAU_POTABLE,GARCONS,FILLES,TOTAL,NBRE ENSEIGNANTS
SIKASSO,KOUTIALA,M'PESSOBA,KOUTIALA,KONSEGUELA,DAH WATOUL ISLAMIYA SOGOTILA,Sogotila,-5.88788333,12.47306667,750070,,1er cycle,Medersa,0,0,,,5) pas de point d'eau,64,31,95,3
SIKASSO,BOUGOUNI,KOUMANTOU,BOUGOUNI,KOUMANTOU,Dahawatou Islamiya Toufouga,Tounfouga,-6.69213333,11.55991667,1046148,,1er cycle,Medersa,0,1,0,1,2) forage fonctionnel,56,18,74,3
SIKASSO,BOUGOUNI,KOUMANTOU,BOUGOUNI,WOLA,Dahawatou Islamya,,,,1046118,A localiser,1er cycle,Medersa,0,0,,,1) robinet ,32,7,39,2
SIKASSO,BOUGOUNI,YANFOLILA,YANFOLILA,BAYA,DALABA ECOM,Dalaba,-8.20006667,11.65016667,940264,,1er cycle,Communautaire,0,0,,,5) pas de point d'eau,35,35,70,4
SIKASSO,BOUGOUNI,YANFOLILA,YANFOLILA,BAYA,DALABALA  1er CYCLE,Dalabala,-8.1786984,11.6401031,767050,,1er cycle,Public,0,1,0,3,1) robinet ,394,319,713,6
SIKASSO,BOUGOUNI,YANFOLILA,YANFOLILA,BAYA,DALABALA ECOM,Dalabala,-8.1786984,11.6401031,967049,,1er cycle,Communautaire,0,0,,,5) pas de point d'eau,112,94,206,6
SIKASSO,BOUGOUNI,YANFOLILA,YANFOLILA,BAYA,DALABALA SABIL NADJAHO,Dalabala,-8.1786984,11.6401031,11053934,,1er cycle,Medersa,0,1,0,2,5) pas de point d'eau,26,16,42,3
SIKASSO,BOUGOUNI,BOUGOUNI,BOUGOUNI,COMMUNE DE BOUGOUNI,DALABANI ECOM,Dalabani,-7.45956667,11.38565000,712074,,1er cycle,Communautaire,0,0,,,5) pas de point d'eau,40,29,69,3
SIKASSO,BOUGOUNI,YANFOLILA,YANFOLILA,WASSOULOU BALLE,DALADA ECOM,Dalada,-8.31028333,11.07083333,767120,,1er cycle,Communautaire,0,1,0,2,5) pas de point d'eau,50,46,96,4
SIKASSO,BOUGOUNI,YANFOLILA,YANFOLILA,GOUANIAKA,DALAGOUE,Dalagoue,-8.24348333,10.72121667,767081,,1er cycle,Communautaire,0,0,,,5) pas de point d'eau,37,22,59,3
SIKASSO,BOUGOUNI,YANFOLILA,YANFOLILA,KOUSSAN,DALAKAN ECOM,Dalakan,-8.17179900,11.11700000,767093,,1er cycle,Communautaire,0,0,,,5) pas de point d'eau,40,44,84,2
SIKASSO,BOUGOUNI,BOUGOUNI,BOUGOUNI,KOKELE,DAMANA,Damana,-7.42698333,11.66198333,712057,,1er cycle,Public,0,1,0,3,5) pas de point d'eau,47,38,85,3
SIKASSO,SIKASSO,SIKASSO II,SIKASSO,DANDERESSO,DANDERESSO 2è Cycle,Danderesso,-5.48051667,11.48640000,761003,,2ème cycle,Public,0,1,0,3,5) pas de point d'eau,225,131,356,6
SIKASSO,SIKASSO,SIKASSO II,SIKASSO,DANDERESSO,DANDERESSO I ER CYCLE,Danderesso,-5.48051667,11.48640000,761036,,1er cycle,Public,0,1,1,12,5) pas de point d'eau,309,284,593,11
SIKASSO,BOUGOUNI,YANFOLILA,YANFOLILA,GOUANIAKA,DANGOUE ECOM,Dangoue,-8.10660000,10.56168333,11053935,,1er cycle,Communautaire,0,0,,,5) pas de point d'eau,20,17,37,1
SIKASSO,BOUGOUNI,KOLONDIEBA,KOLONDIEBA,FAKOLA,DANI,Dani,-6.76520000,10.44455000,740051,,1er cycle,Communautaire,0,1,0,1,5) pas de point d'eau,34,28,62,2
SIKASSO,BOUGOUNI,BOUGOUNI,BOUGOUNI,KELEYA,DANI,Dani,-7.69473333,11.93681667,712109,,1er cycle,Communautaire,0,0,,,5) pas de point d'eau,90,42,132,3
SIKASSO,BOUGOUNI,BOUGOUNI,BOUGOUNI,COMMUNE DE BOUGOUNI,DANOU MOUSSA BAGAYOGO ,,,,950355,A localiser,1er cycle,Public,0,1,1,10,1) robinet ,418,395,813,8
SIKASSO,BOUGOUNI,BOUGOUNI,BOUGOUNI,COMMUNE DE BOUGOUNI,DANOU MOUSSA BAGAYOKO,,,,950373,A localiser,2ème cycle,Public,0,1,0,3,1) robinet ,184,203,387,10
SIKASSO,KOUTIALA,M'PESSOBA,KOUTIALA,M'PESSOBA,DANZANA,Danzana,-5.64980000,12.57576667,750009,,1er cycle,Public,0,1,0,3,4) puits tarrissable,115,100,215,3
SIKASSO,BOUGOUNI,YANFOLILA,YANFOLILA,GOUANIAKA,DAOLILA 1er C,Daolila,-8.24198333,10.75693333,767074,,1er cycle,Public,0,0,,,5) pas de point d'eau,63,43,106,3
SIKASSO,SIKASSO,SIKASSO II,SIKASSO,KOUMANKOU,DAOULA SANZANA,Daola Sanzana,-6.23773333,12.09443333,761027,,1er cycle,Public,0,0,,,5) pas de point d'eau,74,39,113,6
SIKASSO,SIKASSO,KADIOLO,KADIOLO,KAI,DAOULASSO,Daoulasso,-5.70493333,10.91723333,728060,,1er cycle,Communautaire,0,0,,,5) pas de point d'eau,20,28,48,2
SIKASSO,BOUGOUNI,YANFOLILA,YANFOLILA,KOUSSAN,DAOUNABERE ECOM,Daounabere,-7.87402000,10.39876000,767094,,1er cycle,Communautaire,0,0,,,5) pas de point d'eau,47,35,82,3
SIKASSO,BOUGOUNI,YANFOLILA,YANFOLILA,DJALLON-FOULA,DAR - ALDISS GUELELINKORO ,Guelelinkoro,-8.52126667,11.14808333,999844,,1er cycle,Medersa,0,0,,,5) pas de point d'eau,24,11,35,2
SIKASSO,BOUGOUNI,KOLONDIEBA,KOLONDIEBA,FAKOLA,DAR  EL HADIS SOCOURANI,Socourani,-6.92961667,10.44873333,11011664,,1er cycle,Medersa,0,1,0,3,5) pas de point d'eau,111,81,192,
SIKASSO,SIKASSO,SIKASSO I,SIKASSO,COMMUNE DE SIKASSO,DAR AL HADISS,,,,760096,A localiser,1er cycle,Medersa,0,1,1,3,1) robinet ,85,81,166,6
SIKASSO,SIKASSO,SIKASSO I,SIKASSO,FINKOLO SIKASSO,DAR AL HEDJIRA,,,,940243,A localiser,1er cycle,Medersa,0,1,0,3,5) pas de point d'eau,29,9,38,4
SIKASSO,SIKASSO,SIKASSO I,SIKASSO,LOBOUGOULA,DAR AL OULOUM,,,,940240,A localiser,1er cycle,Medersa,0,0,,,4) puits tarrissable,78,39,117,5
SIKASSO,BOUGOUNI,KOLONDIEBA,KOLONDIEBA,KOLONDIEBA,DAR EL COURANE (KOLONDIEBA),Kolondieba,-6.89236667,11.08871667,959367,,1er cycle,Medersa,0,1,0,2,5) pas de point d'eau,29,23,52,
SIKASSO,BOUGOUNI,KOLONDIEBA,KOLONDIEBA,KEBILA,DAR EL HADIHS (DIAKA),Diaka,-7.13365000,11.16405000,959366,,1er cycle,Medersa,0,0,,,3) puits non tarrissable,36,16,52,4
SIKASSO,BOUGOUNI,KOLONDIEBA,KOLONDIEBA,KEBILA,DAR EL HADIS (N'TIOBALA),Ntiobala,-7.13663333,11.11108333,959474,,1er cycle,Medersa,0,1,1,2,5) pas de point d'eau,51,23,74,6
SIKASSO,BOUGOUNI,KOLONDIEBA,KOLONDIEBA,KEBILA,DAR EL HADIS (N'TOUNTOUROULA),N'Tountourala,-7.06203333,11.20790000,959473,,1er cycle,Medersa,0,0,,,5) pas de point d'eau,68,15,83,4
SIKASSO,SIKASSO,NIENA,SIKASSO,DEMBELA,DAR EL HADIS DE KOROLA,Korola,-6.42525000,11.71706667,967045,,1er cycle,Medersa,0,0,,,5) pas de point d'eau,24,11,35,2
SIKASSO,BOUGOUNI,KOLONDIEBA,KOLONDIEBA,FAKOLA,DAR EL HADIS FAKOLA,Fakola,-6.86298333,10.49483333,11051438,,2ème cycle,Medersa,0,1,0,2,3) puits non tarrissable,23,10,33,2
SIKASSO,SIKASSO,NIENA,SIKASSO,ZANIENA,DAR EL HADIS WARANA,Warana,-6.43708333,11.22181667,939795,,1er cycle,Medersa,0,0,,,5) pas de point d'eau,32,18,50,4
SIKASSO,BOUGOUNI,YANFOLILA,YANFOLILA,WASSOULOU BALLE,DAR EL HADITH  2e C,,,,959335,A localiser,2ème cycle,Medersa,0,1,0,0,2) forage fonctionnel,110,17,127,6
SIKASSO,BOUGOUNI,BOUGOUNI,BOUGOUNI,TIEMALA BANIMONOTIE,DAR EL HADITH - KOLOGO,Kologo,-7.49165000,11.22318333,998032,,1er cycle,Medersa,0,0,,,5) pas de point d'eau,88,79,167,5
SIKASSO,BOUGOUNI,KOLONDIEBA,KOLONDIEBA,FAKOLA,DAR EL HADITH (FAKOLA),Fakola,-6.86298333,10.49483333,959469,,1er cycle,Medersa,0,1,0,2,3) puits non tarrissable,227,144,371,
SIKASSO,KOUTIALA,KOUTIALA,KOUTIALA,COMMUNE DE KOUTIALA,DAR EL HADITH [1er C],,,,744100,A localiser,1er cycle,Medersa,0,1,1,4,4) puits tarrissable,117,124,241,7
SIKASSO,KOUTIALA,KOUTIALA,KOUTIALA,COMMUNE DE KOUTIALA,DAR EL HADITH [2ème C],,,,11040350,A localiser,2ème cycle,Medersa,0,1,1,4,4) puits tarrissable,46,27,73,5
SIKASSO,BOUGOUNI,YANFOLILA,YANFOLILA,WASSOULOU BALLE,DAR EL HADITH 1er C,,,,967080,A localiser,1er cycle,Medersa,0,1,0,5,1) robinet ,250,163,413,10
SIKASSO,BOUGOUNI,YANFOLILA,YANFOLILA,WASSOULOU BALLE,DAR EL HADITH 2 è C DE YANFOLILA,Yanfolila,-8.15935000,11.17731667,11053958,,2ème cycle,Medersa,0,0,,,1) robinet ,125,16,141,6
SIKASSO,BOUGOUNI,YANFOLILA,YANFOLILA,GOUANAN,DAR EL HADITH GOUANAMERILA,Ganamerila,-8.09690000,10.97406667,999857,,1er cycle,Medersa,0,1,0,2,5) pas de point d'eau,27,11,38,3
SIKASSO,BOUGOUNI,YANFOLILA,YANFOLILA,BAYA,DAR EL HADITH Linkétou Sélingué [1er C],Linguetou,-8.18871667,11.64173333,959338,,1er cycle,Privé confessionnel,0,1,1,4,5) pas de point d'eau,236,183,419,9
SIKASSO,BOUGOUNI,YANFOLILA,YANFOLILA,BAYA,DAR EL HADITH Linkétou Sélingué [2ème C],Linguetou,-8.18871667,11.64173333,11040657,,2ème cycle,Privé confessionnel,0,0,,,5) pas de point d'eau,102,30,132,7
SIKASSO,BOUGOUNI,KOUMANTOU,BOUGOUNI,DEFINA,DAR EL HADITHE,,,,967587,A localiser,1er cycle,Medersa,0,0,,,5) pas de point d'eau,34,12,46,3
SIKASSO,BOUGOUNI,KOUMANTOU,BOUGOUNI,YININDOUGOU,DAR EL RICHAD NAREMBOUGOU,Narembougou,-7.55683333,10.65073333,967596,,1er cycle,Medersa,0,0,,,5) pas de point d'eau,37,26,63,3
SIKASSO,BOUGOUNI,KOUMANTOU,BOUGOUNI,GARALO,DAR EL RICHAD SIRAKOUROUNG,Sirakourou,-7.49571667,10.69978333,967600,,1er cycle,Medersa,0,0,,,5) pas de point d'eau,99,27,126,4
SIKASSO,BOUGOUNI,KOUMANTOU,BOUGOUNI,ZANTIEBOUGOU,DAR HADIH TODOUGOU KOLONDIE,Todougou Kolondie,-7.27920000,11.21950000,11051929,,1er cycle,Medersa,0,0,,,5) pas de point d'eau,55,24,79,6
SIKASSO,BOUGOUNI,YANFOLILA,YANFOLILA,SERE MOUSSA ANI SAMOU,DAR HADIS DE DIARRANI,Diarani,-8.29346667,11.26926667,11014474,,1er cycle,Medersa,0,1,0,2,5) pas de point d'eau,171,60,231,5
SIKASSO,BOUGOUNI,YANFOLILA,YANFOLILA,GOUANAN,DAR HADIS DE YOROBOUGOULA,Yorobougoula,-8.00280000,10.91558333,999847,,1er cycle,Medersa,0,1,0,2,5) pas de point d'eau,27,19,46,3
SIKASSO,BOUGOUNI,KOLONDIEBA,KOLONDIEBA,KEBILA,DAR HADISS GOUARAN,Gouaran,-6.94508333,11.23700000,11051424,,1er cycle,Medersa,0,0,,,5) pas de point d'eau,19,21,40,2
SIKASSO,BOUGOUNI,BOUGOUNI,BOUGOUNI,COMMUNE DE BOUGOUNI,DAR HADITH ANNEXE,,,,998014,A localiser,1er cycle,Medersa,0,1,0,1,4) puits tarrissable,69,87,156,4
SIKASSO,BOUGOUNI,KOUMANTOU,BOUGOUNI,GARALO,DAR HADITH BANKO ,Banko,-7.41821667,11.09250000,967584,,1er cycle,Medersa,0,0,,,5) pas de point d'eau,113,59,172,4
SIKASSO,BOUGOUNI,BOUGOUNI,BOUGOUNI,KOUROULAMINI,DAR HADITH DE N'TENTOU,N'Tentou,-7.72465000,11.34896667,1044625,,1er cycle,Medersa,0,1,0,2,5) pas de point d'eau,25,21,46,2
SIKASSO,BOUGOUNI,KOUMANTOU,BOUGOUNI,YININDOUGOU,DAR HADITH LEMOUROUTOUMOU,Lemouroutoumou,-7.53313333,10.49706667,967593,,1er cycle,Medersa,0,1,1,1,5) pas de point d'eau,32,9,41,3
SIKASSO,BOUGOUNI,BOUGOUNI,BOUGOUNI,FARAGOUARAN,DAR HADITH N'KEMENE,N'Kemene,-7.87950000,11.26581667,998031,,1er cycle,Medersa,0,0,,,5) pas de point d'eau,31,24,55,
SIKASSO,SIKASSO,SIKASSO I,SIKASSO,COMMUNE DE SIKASSO,DAR HOUDAL ISLAMIA,,,,760093,A localiser,1er cycle,Medersa,0,0,,,1) robinet ,85,93,178,8
SIKASSO,BOUGOUNI,BOUGOUNI,BOUGOUNI,COMMUNE DE BOUGOUNI,DAR TABLIQUE EL ISLAM,,,,998010,A localiser,1er cycle,Medersa,0,1,1,1,5) pas de point d'eau,95,104,199,7
SIKASSO,BOUGOUNI,KOUMANTOU,BOUGOUNI,DEFINA,DAR TAOUHID,,,,967588,A localiser,1er cycle,Medersa,0,0,,,4) puits tarrissable,99,46,145,6
SIKASSO,BOUGOUNI,KOUMANTOU,BOUGOUNI,BLADIE-TIEMALA,Dar Taouhid Bladiè,Bladie Tiemala,-7.32530000,10.92663333,1046127,,1er cycle,Medersa,0,0,,,5) pas de point d'eau,80,29,109,4
SIKASSO,SIKASSO,NIENA,SIKASSO,NIENA,DARABOUGOU,Dorabougou,-6.43611667,11.42778333,753059,,1er cycle,Public,0,1,0,4,5) pas de point d'eau,58,53,111,4
SIKASSO,KOUTIALA,YOROSSO,YOROSSO,MENAMBA,DARKAN ECOM,Darkan,-4.71155000,12.51720000,11055437,,1er cycle,Communautaire,0,0,,,5) pas de point d'eau,34,29,63,2
SIKASSO,BOUGOUNI,YANFOLILA,YANFOLILA,YALLANKORO SOLOBA,D'ARO-HADISS MEDERSA SOLOBA,Soloba,-8.45221667,11.20228333,999830,,1er cycle,Medersa,0,0,,,5) pas de point d'eau,113,70,183,7
SIKASSO,BOUGOUNI,KOLONDIEBA,KOLONDIEBA,KEBILA,DAROU  EL  HOUDA (BAFAGA),Bafaga,-7.08855000,11.37615000,11011663,,1er cycle,Medersa,0,1,0,2,5) pas de point d'eau,32,11,43,3
SIKASSO,BOUGOUNI,YANFOLILA,YANFOLILA,TAGANDOUGOU,DAROU ALISTIKAMATE TAGAN,Tagan,-8.33135000,11.46873333,11014476,,1er cycle,Medersa,0,0,,,5) pas de point d'eau,191,112,303,3
SIKASSO,BOUGOUNI,BOUGOUNI,BOUGOUNI,SIDO,DAROU KOURANE DE BANANTOUMOU,Banantoumou,-7.69430000,11.73903333,1044629,,1er cycle,Medersa,0,0,,,3) puits non tarrissable,25,16,41,1
SIKASSO,BOUGOUNI,KOUMANTOU,BOUGOUNI,YININDOUGOU,DAROU RICHAAD,,,,967595,A localiser,1er cycle,Medersa,0,1,0,2,5) pas de point d'eau,24,17,41,3
SIKASSO,BOUGOUNI,KOUMANTOU,BOUGOUNI,YININDOUGOU,DAROU SALAM (MAFELE),Mafele,-7.53063333,10.55606667,967598,,1er cycle,Medersa,0,1,1,2,5) pas de point d'eau,44,50,94,3
SIKASSO,BOUGOUNI,KOUMANTOU,BOUGOUNI,DOMBA,DAROU TAOUHID EL ISLAMIYA,,,,967586,A localiser,1er cycle,Medersa,0,0,,,5) pas de point d'eau,56,23,79,3
SIKASSO,KOUTIALA,YOROSSO,YOROSSO,MENAMBA,DAROUEL HADISSOU WALI FALAHI,,,,951302,A localiser,1er cycle,Medersa,0,0,,,5) pas de point d'eau,54,34,88,3
SIKASSO,BOUGOUNI,KOLONDIEBA,KOLONDIEBA,NANGALASSO,DAROUL HADISS,,,,998400,A localiser,1er cycle,Medersa,0,1,0,2,4) puits tarrissable,83,48,131,2
SIKASSO,BOUGOUNI,KOLONDIEBA,KOLONDIEBA,FARAKO,DAROUL HADISS (GOUROKO),Gourouko,-6.99925000,10.81676667,11051470,,1er cycle,Medersa,0,0,,,5) pas de point d'eau,51,40,91,3
SIKASSO,SIKASSO,SIKASSO II,SIKASSO,KOUORO,DAROUSALAM   MEDERSA,,,,940053,A localiser,1er cycle,Medersa,0,0,,,5) pas de point d'eau,153,126,279,7
SIKASSO,KOUTIALA,KOUTIALA,KOUTIALA,COMMUNE DE KOUTIALA,DARSALAM 2E B,Dar Salam 2,-5.46628333,12.40565000,1048619,A localiser,2ème cycle,Public,0,1,0,3,2) forage fonctionnel,356,284,640,15
SIKASSO,KOUTIALA,KOUTIALA,KOUTIALA,COMMUNE DE KOUTIALA,DARSALAM 2E C A,Dar Salam 2,-5.46628333,12.40565000,744074,A localiser,2ème cycle,Public,0,1,0,3,2) forage fonctionnel,360,298,658,16
SIKASSO,KOUTIALA,KOUTIALA,KOUTIALA,COMMUNE DE KOUTIALA,DARSALAM I PRIVE [1er C],Dar Salam 1,-5.45663333,12.40831667,744070,,1er cycle,Privé laïc,0,1,1,2,4) puits tarrissable,155,136,291,6
SIKASSO,KOUTIALA,KOUTIALA,KOUTIALA,COMMUNE DE KOUTIALA,DARSALAM I PRIVE [2ème C],Dar Salam 1,-5.45663333,12.40831667,11040343,,2ème cycle,Privé laïc,0,1,1,2,4) puits tarrissable,46,37,83,2
SIKASSO,BOUGOUNI,YANFOLILA,YANFOLILA,GOUANIAKA,DARSARYA  NIESSOUMALA,Niessoumala,-8.20823333,10.60030000,959336,,1er cycle,Medersa,0,0,,,5) pas de point d'eau,92,62,154,4
SIKASSO,BOUGOUNI,KOUMANTOU,BOUGOUNI,GARALO,Dar-Taouhid Garalo,Garalo,-7.43475000,10.99815000,1046128,,1er cycle,Medersa,0,1,0,2,3) puits non tarrissable,137,63,200,5
SIKASSO,KOUTIALA,KOUTIALA,KOUTIALA,SONGO DOUBAKORE,DATIEN,Datien,-5.29543333,12.89141667,744035,,1er cycle,Public,0,1,0,3,2) forage fonctionnel,102,81,183,4
SIKASSO,BOUGOUNI,KOUMANTOU,BOUGOUNI,SIBIRILA,DEBELA,Debela,-7.18573333,10.51630000,743188,,1er cycle,Communautaire,0,0,,,5) pas de point d'eau,37,48,85,3
SIKASSO,KOUTIALA,M'PESSOBA,KOUTIALA,ZANINA,DEBELA,Debela,-5.66818333,12.73093333,750034,,1er cycle,Public,0,1,0,3,1) robinet ,297,209,506,8
SIKASSO,KOUTIALA,M'PESSOBA,KOUTIALA,ZANINA,DEBELA 2 EME CYCLE,Debela,-5.66818333,12.73093333,1049127,,2ème cycle,Public,0,1,1,6,3) puits non tarrissable,189,143,332,6
SIKASSO,BOUGOUNI,KOUMANTOU,BOUGOUNI,DEBELIN,DEBELIN,Debelin,-6.9910833333,11.55285000,743007,,1er cycle,Public,0,1,0,2,4) puits tarrissable,183,133,316,2
SIKASSO,BOUGOUNI,KOUMANTOU,BOUGOUNI,DEBELIN,DEBELIN 2ème Cycle,Debelin,-6.9910833333,11.55285000,11012205,,2ème cycle,Public,0,1,0,2,5) pas de point d'eau,148,101,249,6
SIKASSO,BOUGOUNI,KOLONDIEBA,KOLONDIEBA,KADIANA,DEBENA,Debena,-6.55358333,10.71258333,740067,,1er cycle,Public,0,1,0,2,4) puits tarrissable,122,126,248,4
SIKASSO,BOUGOUNI,KOUMANTOU,BOUGOUNI,DEFINA,DEFINA 1er C,Defina,-7.16061667,11.01020000,743008,,1er cycle,Public,0,1,0,3,4) puits tarrissable,180,107,287,4
SIKASSO,BOUGOUNI,KOUMANTOU,BOUGOUNI,DEFINA,DEFINA 2° C,Defina,-7.16061667,11.01020000,743113,,2ème cycle,Public,0,1,0,3,5) pas de point d'eau,116,57,173,5
SIKASSO,BOUGOUNI,BOUGOUNI,BOUGOUNI,TIEMALA BANIMONOTIE,DEGNE 2è CYCLE,Degne,-7.48421667,11.22383333,11010553,,2ème cycle,Public,0,1,1,2,3) puits non tarrissable,72,41,113,5
SIKASSO,SIKASSO,SIKASSO II,SIKASSO,GONGASSO,DEH ,Deh,-5.78788333,11.63316667,951247,,1er cycle,Public,0,1,0,6,2) forage fonctionnel,100,87,187,7
SIKASSO,SIKASSO,KADIOLO,KADIOLO,MISSENI,DELEOU,Deleou,-5.98953333,10.23575000,728087,,1er cycle,Communautaire,0,0,,,5) pas de point d'eau,52,38,90,3
SIKASSO,BOUGOUNI,KOLONDIEBA,KOLONDIEBA,FAKOLA,DEMBASSO,Dembasso,-6.84795000,10.55653333,740056,,1er cycle,Communautaire,0,1,0,2,5) pas de point d'eau,64,34,98,4
SIKASSO,SIKASSO,NIENA,SIKASSO,FINKOLO GANADOUGOU,DEMBE,,,,11012751,A localiser,1er cycle,Privé laïc,0,0,,,5) pas de point d'eau,55,33,88,3
SIKASSO,SIKASSO,NIENA,SIKASSO,DEMBELA,DEMBELA 1er C,Dembela,-6.36006667,11.72563333,753010,,1er cycle,Public,0,1,0,7,3) puits non tarrissable,190,183,373,6
SIKASSO,SIKASSO,NIENA,SIKASSO,DEMBELA,DEMBELA 2è C,Dembela,-6.36006667,11.72563333,753095,,2ème cycle,Public,0,1,0,3,5) pas de point d'eau,219,118,337,9
SIKASSO,KOUTIALA,M'PESSOBA,KOUTIALA,M'PESSOBA,DEMPELA,Dempela 1,-5.66560000,12.67886667,750011,,1er cycle,Public,0,1,0,2,5) pas de point d'eau,199,138,337,4
SIKASSO,KOUTIALA,KOUTIALA,KOUTIALA,N'GOUNTJINA,DEN KADI,,,,11054436,A localiser,1er cycle,Privé laïc,0,1,0,2,3) puits non tarrissable,38,15,53,2
SIKASSO,KOUTIALA,KOUTIALA,KOUTIALA,COMMUNE DE KOUTIALA,DENBA DUMA,,,,1048625,A localiser,1er cycle,Privé laïc,0,0,,,2) forage fonctionnel,147,151,298,6
SIKASSO,BOUGOUNI,BOUGOUNI,BOUGOUNI,SIDO,DENDIELA  ECOM,Dendiala,-7.56980000,11.76738333,712142,,1er cycle,Communautaire,0,1,1,6,5) pas de point d'eau,55,24,79,3
SIKASSO,BOUGOUNI,KOLONDIEBA,KOLONDIEBA,MENA,DENGOUALA,Degouala,-6.62213333,11.37825000,740162,,1er cycle,Communautaire,0,1,0,2,5) pas de point d'eau,24,39,63,3
SIKASSO,KOUTIALA,M'PESSOBA,KOUTIALA,KAFO FABOLI,DENGUENA,Denguena,-5.41663333,12.72118333,750085,,1er cycle,Communautaire,0,0,,,3) puits non tarrissable,106,78,184,4
SIKASSO,BOUGOUNI,YANFOLILA,YANFOLILA,KOUSSAN,DENSO-KORO,Dinsokoro,-8.08372900,10.46139000,767169,,1er cycle,Public,0,1,0,3,5) pas de point d'eau,40,30,70,3
SIKASSO,BOUGOUNI,YANFOLILA,YANFOLILA,KOUSSAN,DENSO-MADINA ECOM,Dinso Madina,-7.98269000,10.63836000,767095,,1er cycle,Communautaire,0,0,,,5) pas de point d'eau,27,20,47,3
SIKASSO,KOUTIALA,KOUTIALA,KOUTIALA,COMMUNE DE KOUTIALA,DERSSO,Deresso,-5.57836667,12.54461667,1048624,,1er cycle,Public,0,1,0,3,5) pas de point d'eau,69,46,115,2
SIKASSO,KOUTIALA,YOROSSO,YOROSSO,KOURY,DESSENA ,Dessena,-4.75491667,12.11025000,769056,,1er cycle,Public,0,0,,,5) pas de point d'eau,37,40,77,3
SIKASSO,SIKASSO,NIENA,SIKASSO,FINKOLO GANADOUGOU,DEZEBELA,Dezebela,-6.15925000,11.15958333,753101,,1er cycle,Public,0,0,,,5) pas de point d'eau,50,48,98,4
SIKASSO,KOUTIALA,YOROSSO,YOROSSO,KOUMBIA,DHE ,Dhe,-4.76875000,12.67110000,769020,,1er cycle,Public,0,0,,,3) puits non tarrissable,98,77,175,6
SIKASSO,BOUGOUNI,BOUGOUNI,BOUGOUNI,COMMUNE DE BOUGOUNI,DIABA MOUSSA DIAKITE DE DJERILA,Djerila Banimonotif,-7.47983000,11.42173000,712076,,1er cycle,Communautaire,0,0,,,2) forage fonctionnel,89,58,147,3
SIKASSO,BOUGOUNI,YANFOLILA,YANFOLILA,GOUANIAKA,DIABALA ECOM,Diabala,-8.14956667,10.80013333,967063,,1er cycle,Communautaire,0,0,,,5) pas de point d'eau,15,17,32,2
SIKASSO,SIKASSO,SIKASSO II,SIKASSO,KOUMANKOU,DIABASSO,Diabasso,-6.13123333,12.13881667,761076,,1er cycle,Public,0,0,,,4) puits tarrissable,96,49,145,4
SIKASSO,SIKASSO,SIKASSO II,SIKASSO,DOGONI,DIABOUGOULA    ,Diabougoula,-5.99198000,12.09537000,761080,,1er cycle,Communautaire,0,0,,,5) pas de point d'eau,31,20,51,3
SIKASSO,BOUGOUNI,BOUGOUNI,BOUGOUNI,DOGO,DIAFARANA,Diafarana,-7.47871667,12.01290000,712303,,1er cycle,Public,0,1,0,3,4) puits tarrissable,80,55,135,3
SIKASSO,BOUGOUNI,YANFOLILA,YANFOLILA,WASSOULOU BALLE,DIAFERELA  ECOM,Diaféréla-I,-8.26166667,11.00213333,967077,,1er cycle,Communautaire,0,0,,,5) pas de point d'eau,53,54,107,5
SIKASSO,BOUGOUNI,KOLONDIEBA,KOLONDIEBA,KEBILA,DIAKA [1er C],Diaka,-7.13365000,11.16405000,740020,,1er cycle,Public,0,1,0,2,3) puits non tarrissable,210,161,371,4
SIKASSO,BOUGOUNI,KOLONDIEBA,KOLONDIEBA,KEBILA,DIAKA [2ème C],Diaka,-7.13365000,11.16405000,11040320,,2ème cycle,Public,0,1,0,2,3) puits non tarrissable,108,42,150,6
SIKASSO,SIKASSO,NIENA,SIKASSO,DEMBELA,DIAKELE,Diakele,-6.45968333,11.72680000,753012,,1er cycle,Public,0,0,,,5) pas de point d'eau,77,26,103,3
SIKASSO,SIKASSO,SIKASSO I,SIKASSO,COMMUNE DE SIKASSO,DIAKOROLA - DIASSA,,,,760110,A localiser,1er cycle,Public,0,1,0,3,5) pas de point d'eau,118,115,233,5
SIKASSO,BOUGOUNI,YANFOLILA,YANFOLILA,WASSOULOU BALLE,DIALAFARA ECOM,Dialafara,-8.30338333,11.17360000,767121,,1er cycle,Communautaire,0,0,,,5) pas de point d'eau,34,21,55,3
SIKASSO,BOUGOUNI,KOUMANTOU,BOUGOUNI,DEBELIN,DIALAKORO,Dialakoro,-6.9604666667,11.60076667,939801,,1er cycle,Public,0,1,0,1,5) pas de point d'eau,69,57,126,4
SIKASSO,BOUGOUNI,BOUGOUNI,BOUGOUNI,KELEYA,DIALAKORO  KELEYA,Dialakorro,-7.85908333,11.79576667,950356,,1er cycle,Public,0,1,0,1,1) robinet ,174,159,333,7
SIKASSO,BOUGOUNI,KOLONDIEBA,KOLONDIEBA,MENA,DIALAKORO  SIONDOUGOU,Dialakoro Siondougou,-6.65545000,11.36563333,740166,,1er cycle,Communautaire,0,1,0,2,5) pas de point d'eau,18,26,44,2
